shop1_item1,shop1_item2,shop1_item3,shop1_item4,shop1_item5,shop2_item1,shop2_item2,shop2_item3,shop2_item4,shop2_item5,Holiday
13,9,2,2,9,8,9,15,5,8,0
13,9,10,17,17,9,8,5,8,16,1
13,9,16,8,10,9,6,10,6,5,1
13,9,11,5,7,8,9,6,8,8,1
13,9,19,36,17,27,22,13,20,17,1
13,10,8,27,10,8,5,14,10,5,1
13,10,13,12,11,9,9,10,12,9,1
13,10,13,6,12,15,11,12,14,10,1
13,10,41,32,15,18,19,10,22,40,0
13,10,10,8,14,10,6,6,6,11,1
13,10,8,7,15,7,13,7,9,7,1
13,11,6,5,2,5,2,12,3,8,0
13,11,33,7,4,12,34,26,5,7,0
13,11,14,5,5,18,11,12,2,22,0
13,11,8,12,7,10,6,8,11,7,1
13,11,15,14,25,24,29,8,22,14,1
13,11,8,15,15,11,14,12,9,14,1
13,11,9,6,16,5,20,8,13,9,1
13,12,10,9,6,14,12,9,5,12,1
13,12,1,20,27,25,38,27,11,12,0
13,12,13,10,8,8,22,8,9,18,1
13,12,12,22,13,10,10,6,10,7,1
13,12,8,16,12,13,5,7,10,11,1
13,12,12,12,4,12,11,8,14,10,1
13,12,29,13,11,13,19,7,14,14,1
13,12,9,20,7,7,4,23,10,20,0
13,12,12,8,12,10,10,10,11,15,1
13,13,12,25,12,17,19,9,8,13,1
13,13,11,8,15,20,21,21,10,21,1
13,13,12,8,10,16,19,17,12,16,1
13,13,7,8,8,7,22,5,19,7,1
13,13,8,12,34,8,7,12,16,8,0
13,13,8,7,12,4,11,6,8,1,0
13,13,3,13,3,4,5,1,6,8,0
13,13,24,9,10,8,8,12,13,17,1
13,13,9,11,10,11,5,5,10,9,1
13,13,12,10,19,4,11,9,11,34,1
13,13,4,5,9,13,13,3,4,20,0
13,14,9,10,11,8,14,10,13,20,1
13,14,9,7,22,10,7,10,8,13,1
13,15,9,13,21,6,11,7,14,4,0
13,15,14,14,13,8,17,13,11,9,1
13,16,5,2,4,10,13,9,5,5,0
13,16,8,8,23,8,13,4,20,12,0
13,16,10,28,41,36,41,23,10,24,0
13,16,4,25,20,13,9,10,9,18,0
13,16,9,5,8,11,15,11,12,6,1
13,16,16,9,10,26,13,7,14,7,1
13,16,15,11,17,15,8,23,10,15,1
13,17,21,17,8,30,18,15,10,9,1
13,17,3,20,8,3,5,1,3,6,0
13,18,17,29,36,5,8,4,4,5,0
13,18,10,5,6,3,38,52,21,42,0
13,18,23,23,9,10,30,17,9,43,0
13,18,11,40,12,25,19,13,28,19,1
13,18,25,13,28,19,6,20,7,19,1
13,18,2,7,16,6,16,8,6,11,0
13,19,25,10,10,12,8,23,5,11,1
13,19,39,15,1,19,2,1,2,3,0
13,19,9,26,15,34,15,27,20,13,1
13,20,26,30,13,21,16,18,9,20,1
13,20,52,24,13,20,36,35,41,8,1
13,20,14,13,26,12,10,10,8,8,1
13,21,11,11,15,15,12,17,10,18,1
13,21,12,22,26,12,25,56,26,9,1
13,21,9,10,13,9,15,16,13,32,1
13,22,16,29,11,25,10,7,6,14,1
13,23,10,14,10,12,11,12,9,13,1
13,23,22,41,1,7,8,19,11,15,0
13,23,7,12,12,22,13,18,10,13,1
13,24,33,17,20,20,17,26,37,49,1
13,24,15,35,24,11,8,16,14,14,1
13,24,36,140,155,95,108,17,45,29,1
13,24,5,7,1,4,2,8,1,14,0
13,25,30,21,32,12,23,14,13,19,1
13,25,15,20,33,13,16,8,10,7,1
13,25,31,7,1,1,3,1,6,3,0
13,26,6,12,11,13,21,13,11,18,1
13,26,13,12,7,12,1,1,36,4,0
13,27,17,23,9,8,37,21,16,21,1
13,27,8,12,9,4,12,15,13,13,1
13,28,11,14,10,17,22,16,11,7,1
13,29,15,19,7,8,23,14,13,8,1
13,29,21,48,23,14,19,9,14,20,1
13,30,27,21,39,19,21,52,19,14,1
13,31,15,17,23,18,22,16,10,13,1
13,32,20,33,5,6,8,11,15,15,0
13,33,26,29,33,18,12,14,15,8,1
13,35,14,2,1,4,4,4,5,11,0
13,36,24,20,13,10,38,24,18,24,1
13,40,31,33,44,39,1,4,7,2,0
13,42,15,3,1,17,8,14,34,9,0
13,45,29,34,28,14,41,6,6,29,0
13,50,15,11,8,47,18,10,28,14,0
13,55,34,11,6,6,3,2,1,9,0
13,96,66,50,67,24,21,23,10,7,0
14,1,4,1,4,4,2,2,7,16,0
14,1,1,8,1,2,3,1,3,3,0
14,1,28,7,47,23,20,38,2,8,0
14,2,1,2,3,8,4,2,7,7,0
14,2,2,10,3,2,1,5,6,1,0
14,2,4,7,3,8,7,3,3,4,0
14,2,4,3,3,3,5,6,2,4,0
14,2,1,1,11,9,6,14,3,5,0
14,2,5,9,27,14,12,20,28,14,0
14,2,5,1,3,1,3,12,4,3,0
14,2,5,8,4,3,13,4,10,15,0
14,3,11,10,9,4,5,9,1,13,0
14,3,14,8,7,8,2,2,11,2,0
14,3,3,11,5,8,5,4,3,4,0
14,3,11,3,10,3,1,5,2,9,0
14,3,15,14,9,15,12,16,18,7,0
14,3,2,3,1,3,2,10,6,4,0
14,4,18,2,1,2,3,11,4,2,0
14,4,17,7,10,4,29,51,31,52,0
14,5,11,8,6,11,6,12,12,16,1
14,5,9,16,13,11,12,5,6,7,1
14,5,11,27,19,13,22,10,17,16,1
14,5,13,10,11,8,6,15,7,7,1
14,5,14,7,4,16,41,16,15,24,0
14,5,10,7,21,38,24,17,8,6,0
14,5,1,1,2,2,1,1,3,7,0
14,5,13,14,19,12,18,22,15,16,1
14,6,2,2,9,6,2,2,4,3,0
14,6,7,3,1,5,1,3,1,9,0
14,6,16,11,10,14,20,11,7,11,1
14,6,23,23,15,10,11,6,11,2,0
14,6,9,15,18,9,10,10,8,6,1
14,6,12,6,10,13,9,5,23,18,1
14,7,7,10,14,11,5,17,12,10,1
14,7,10,6,11,12,9,12,8,14,1
14,7,27,8,5,7,6,2,5,1,0
14,7,6,4,9,19,11,6,10,5,1
14,7,12,5,13,17,19,13,14,7,1
14,7,6,4,10,16,30,20,31,18,0
14,7,14,9,1,1,33,15,39,46,0
14,7,12,7,6,6,7,14,4,7,1
14,7,15,18,16,7,23,6,7,11,1
14,7,8,9,11,4,11,17,11,8,1
14,8,12,10,16,11,13,26,9,15,1
14,8,18,17,18,25,21,10,5,20,1
14,8,6,11,9,14,10,8,15,12,1
14,8,10,13,7,3,1,18,18,2,0
14,9,10,8,11,13,7,9,15,13,1
14,9,6,10,16,5,8,22,12,13,1
14,9,11,9,5,7,18,11,5,6,1
14,9,10,8,13,14,12,13,13,48,1
14,10,2,5,4,7,2,16,12,1,0
14,10,12,6,13,11,9,14,11,13,1
14,10,6,8,4,9,11,13,12,11,1
14,10,13,9,9,19,14,16,12,6,1
14,10,12,23,9,25,5,3,7,6,0
14,10,14,8,14,9,9,14,6,20,1
14,10,12,12,33,2,6,13,23,17,0
14,10,10,6,17,12,14,12,29,12,1
14,11,7,12,1,23,34,15,47,28,0
14,11,8,7,6,18,14,16,9,30,1
14,11,9,19,29,7,14,1,11,28,0
14,11,11,16,38,13,25,62,22,11,1
14,11,6,12,12,10,4,15,6,10,1
14,11,4,6,6,6,2,14,12,5,0
14,11,18,21,30,45,14,14,32,7,1
14,11,7,6,19,10,15,10,8,11,1
14,11,27,8,33,7,9,14,29,9,1
14,11,14,9,23,10,7,8,12,12,1
14,11,18,14,7,15,6,8,15,16,1
14,11,14,7,12,11,13,7,7,8,1
14,12,6,12,14,11,12,14,8,13,1
14,12,7,14,12,7,8,6,4,9,1
14,12,14,12,1,9,2,1,3,2,0
14,12,8,5,8,4,26,12,10,11,0
14,12,5,2,5,2,8,2,8,3,0
14,12,33,23,15,31,13,22,19,33,1
14,12,4,2,9,4,3,8,3,4,0
14,12,11,9,8,4,6,5,3,5,0
14,12,5,9,11,6,13,15,12,15,1
14,12,7,6,11,7,12,11,12,11,1
14,12,11,16,25,12,12,10,15,22,1
14,12,10,15,8,15,12,3,6,5,0
14,13,16,5,4,5,8,14,4,9,0
14,13,11,8,12,7,7,13,8,10,1
14,13,51,38,87,21,19,47,47,6,0
14,13,14,11,16,10,17,7,13,11,1
14,14,15,13,9,6,15,13,8,14,1
14,14,16,27,19,9,20,12,21,15,1
14,14,15,9,13,14,16,14,11,11,1
14,14,34,13,18,15,32,11,11,29,1
14,15,9,18,35,23,16,12,29,9,1
14,15,15,9,16,11,16,11,10,10,1
14,17,7,6,9,7,7,7,4,6,0
14,17,16,40,6,21,14,6,10,17,0
14,17,19,9,32,33,53,3,7,1,0
14,17,13,37,11,7,4,16,17,2,0
14,18,10,4,12,2,54,42,7,49,0
14,18,10,22,27,24,9,13,41,13,1
14,19,13,14,16,15,17,19,26,9,1
14,19,26,3,12,30,9,31,7,7,0
14,20,12,19,11,13,15,10,13,7,1
14,20,9,12,17,10,16,7,8,4,1
14,20,31,21,15,25,18,13,6,27,1
14,21,12,18,23,17,22,6,16,24,1
14,22,9,4,24,6,12,14,5,22,0
14,24,16,15,30,4,21,13,4,9,0
14,25,10,8,10,16,10,18,11,9,1
14,25,15,47,8,9,7,47,11,14,1
14,25,13,2,4,12,25,9,24,12,0
14,27,10,34,18,6,24,10,3,1,0
14,27,13,5,16,23,1,4,9,1,0
14,29,13,32,17,12,12,7,15,24,1
14,30,11,10,10,11,11,5,11,8,1
14,31,5,23,8,25,17,2,11,19,0
14,32,9,18,18,24,11,36,15,31,0
14,35,12,10,10,13,10,12,7,7,1
14,36,31,48,47,27,6,36,8,12,1
14,42,14,35,50,27,57,30,29,30,0
14,42,11,23,23,8,18,16,67,29,0
14,53,11,11,24,12,18,17,18,6,1
14,64,9,6,9,11,28,9,2,1,0
14,73,19,15,30,19,33,15,22,24,1
14.965,7.8,22.079,24.747,2.285,106.6,47.935,56.188,28.176,20.035,0
15,1,3,1,1,4,4,1,4,4,0
15,1,17,4,10,14,36,13,5,5,0
15,1,1,7,6,4,3,9,2,3,0
15,2,5,8,3,8,2,4,8,5,0
15,2,4,10,3,3,3,2,6,6,0
15,2,4,13,7,45,31,72,38,30,0
15,2,2,1,5,5,15,17,5,6,0
15,3,23,5,4,2,13,18,14,14,0
15,3,8,5,15,12,13,15,25,6,0
15,3,4,4,10,4,10,9,23,3,0
15,4,8,4,2,5,4,3,6,3,0
15,4,30,8,12,1,6,30,4,5,0
15,4,15,15,3,8,7,6,7,10,0
15,5,3,10,1,30,10,24,1,4,0
15,5,4,1,3,3,4,6,1,7,0
15,5,17,8,46,15,7,18,27,14,1
15,6,12,8,21,16,16,18,5,11,1
15,6,2,3,4,1,2,7,8,2,0
15,6,20,17,11,13,37,17,11,14,0
15,6,5,9,3,9,10,3,3,2,0
15,7,10,10,14,8,17,9,17,26,1
15,7,9,8,6,8,6,14,4,20,1
15,7,3,1,2,7,1,8,5,1,0
15,7,19,4,4,4,1,3,7,1,0
15,7,5,6,4,2,4,10,1,3,0
15,7,7,10,11,7,12,9,12,6,1
15,7,8,8,25,8,7,14,12,12,1
15,7,3,5,3,26,17,19,54,6,0
15,7,15,4,3,114,8,6,14,5,0
15,7,12,6,9,8,13,4,9,8,1
15,8,18,4,13,30,39,23,39,10,1
15,8,6,9,4,16,14,11,14,8,1
15,8,6,11,13,9,16,15,8,13,1
15,8,9,19,14,3,14,16,26,3,0
15,9,5,17,11,21,7,11,8,14,1
15,9,9,8,8,11,7,4,8,13,1
15,9,14,6,15,9,15,6,9,9,1
15,9,24,15,23,25,15,13,24,17,1
15,9,10,11,7,4,18,11,9,8,1
15,9,8,11,11,11,4,10,11,7,1
15,10,9,18,8,11,7,14,13,15,1
15,10,11,7,7,12,5,11,12,8,1
15,10,2,2,6,15,2,11,7,8,0
15,11,2,11,13,8,4,1,4,5,0
15,11,11,12,9,12,13,9,9,9,1
15,11,9,6,17,17,2,9,12,11,0
15,11,14,16,14,2,1,14,35,14,0
15,11,5,8,1,3,7,3,2,2,0
15,11,10,12,11,6,5,10,17,5,1
15,12,11,6,10,8,13,12,15,20,1
15,12,18,20,16,68,40,57,17,39,1
15,12,17,11,11,9,22,20,20,19,1
15,12,5,3,19,3,4,10,1,12,0
15,12,35,20,4,24,25,5,10,7,0
15,12,28,21,13,30,25,11,9,9,1
15,13,10,19,25,21,12,14,15,7,1
15,13,5,2,4,5,4,2,3,4,0
15,13,9,6,14,11,10,10,7,5,1
15,13,11,10,9,5,10,12,6,14,1
15,13,11,21,13,7,10,12,6,6,1
15,13,11,10,12,12,13,16,8,12,1
15,14,24,24,14,16,16,10,10,7,1
15,14,15,8,10,5,15,10,6,9,1
15,14,27,6,12,3,4,1,1,1,0
15,14,18,12,3,2,5,4,5,1,0
15,14,9,14,18,19,12,13,23,11,1
15,15,6,2,3,28,17,7,25,7,0
15,15,1,1,7,1,3,1,3,9,0
15,15,19,6,10,5,9,1,11,12,0
15,15,20,6,4,6,12,36,11,14,0
15,16,8,19,13,13,14,14,15,11,1
15,16,26,9,36,15,15,16,6,11,1
15,16,13,17,3,12,8,5,5,11,0
15,17,12,11,6,13,19,12,9,21,1
15,17,19,16,12,11,12,34,14,14,1
15,18,7,10,20,12,13,6,11,8,1
15,18,17,5,13,32,17,12,24,14,1
15,18,4,3,2,41,8,26,22,14,0
15,19,14,20,13,9,13,7,13,10,1
15,19,11,14,20,17,66,38,11,13,1
15,19,23,16,7,7,4,9,11,4,0
15,19,4,6,4,9,34,35,17,46,0
15,19,21,25,3,1,24,3,15,4,0
15,20,16,16,21,10,8,8,14,10,1
15,22,6,9,38,5,6,11,21,31,1
15,22,13,14,53,15,53,4,20,45,1
15,22,1,17,19,6,8,40,3,8,0
15,23,9,4,20,8,1,4,7,5,0
15,25,29,15,19,11,7,6,19,10,0
15,26,9,14,1,6,2,1,2,2,0
15,27,1,2,6,10,19,11,2,1,0
15,28,21,31,9,7,11,10,8,10,1
15,28,20,30,14,15,29,17,10,9,1
15,30,24,19,31,14,20,38,24,22,1
15,31,41,16,23,41,18,14,26,16,1
15,37,7,36,27,15,23,35,24,7,1
15,37,23,13,28,8,51,13,6,5,1
15,39,16,23,13,15,17,10,12,9,1
15,40,16,28,29,22,23,32,26,20,0
15,40,28,13,15,43,15,9,12,6,1
15,57,26,33,2,20,19,7,13,11,0
15,68,23,9,35,12,10,10,22,6,0
15.021,38.229,20.644,47.332,4.876,78.562,2.721,2.462,10.241,24.165,0
16,1,6,12,19,12,14,25,4,7,0
16,1,3,5,1,1,4,4,5,1,0
16,1,13,18,9,25,10,4,10,7,0
16,1,5,6,4,16,4,1,5,10,0
16,2,11,7,8,1,1,2,2,1,0
16,2,6,1,4,3,2,8,2,1,0
16,2,6,6,9,5,2,5,22,4,0
16,2,41,12,4,13,4,6,25,4,0
16,2,56,1,3,5,4,2,17,5,0
16,3,28,41,20,23,16,7,14,65,0
16,4,3,4,2,6,4,2,2,9,0
16,4,12,7,2,4,7,15,10,15,0
16,4,13,13,16,9,8,24,39,47,1
16,5,7,8,6,9,6,8,10,12,1
16,6,14,16,8,23,33,17,22,26,1
16,6,7,12,6,4,25,1,2,3,0
16,6,1,4,5,3,11,2,5,5,0
16,6,15,13,13,43,12,5,16,20,0
16,7,6,2,4,3,8,9,8,2,0
16,7,13,12,6,10,6,6,8,11,1
16,7,21,32,48,49,33,23,5,12,1
16,7,16,14,8,7,9,5,10,21,1
16,7,13,12,11,7,8,9,10,10,1
16,8,13,11,15,33,36,26,27,26,1
16,8,10,22,9,25,27,13,3,4,0
16,8,10,8,8,9,4,12,14,6,1
16,8,2,5,5,5,6,7,4,3,0
16,8,9,1,2,9,23,15,7,34,0
16,8,19,19,2,34,16,14,20,10,0
16,8,13,8,14,8,5,9,5,12,1
16,8,11,18,11,8,4,12,5,11,1
16,9,21,15,10,13,15,5,21,19,1
16,9,10,12,12,7,16,10,17,9,1
16,9,16,2,11,2,9,8,8,15,0
16,9,9,6,8,5,10,4,7,11,1
16,10,15,9,12,5,6,10,6,18,1
16,10,15,9,10,7,15,5,13,9,1
16,10,13,6,11,6,10,10,12,6,1
16,10,15,11,11,7,12,16,14,13,1
16,10,5,2,5,15,36,5,12,12,0
16,10,5,11,13,11,19,6,11,11,1
16,10,21,22,9,22,14,20,32,6,0
16,10,5,4,7,13,4,10,7,5,0
16,10,9,5,12,9,11,8,4,12,1
16,10,13,19,3,7,16,1,4,11,0
16,10,3,3,3,9,3,1,6,6,0
16,11,32,21,6,9,15,20,14,19,1
16,11,15,11,4,6,13,11,13,9,1
16,11,16,2,4,5,6,6,7,7,0
16,11,8,17,8,9,29,23,28,10,1
16,12,7,16,30,26,31,27,18,22,1
16,12,10,59,15,13,37,11,17,20,1
16,12,7,12,11,7,9,12,11,9,1
16,12,10,7,8,9,13,10,12,9,1
16,13,14,14,13,10,25,10,6,12,1
16,13,19,9,12,7,18,19,20,13,1
16,13,7,8,28,9,13,20,14,17,1
16,13,15,21,34,21,10,6,24,10,1
16,14,18,8,10,10,12,8,9,20,1
16,14,18,44,19,49,28,13,24,16,1
16,14,13,12,10,20,19,27,25,34,1
16,14,14,6,2,15,7,9,6,17,0
16,14,27,41,4,11,66,182,8,19,0
16,15,6,9,2,6,3,3,4,8,0
16,15,13,13,6,10,11,5,9,14,1
16,15,13,16,5,8,11,46,23,33,1
16,15,7,4,7,23,12,10,22,22,1
16,15,28,8,12,8,13,18,5,11,1
16,15,9,8,7,9,5,7,14,8,1
16,16,13,2,9,2,12,5,61,5,0
16,17,18,14,16,19,18,6,13,12,1
16,18,3,14,12,6,2,8,3,1,0
16,18,11,18,14,16,14,10,7,27,1
16,18,13,8,16,4,1,16,5,16,0
16,19,12,12,9,11,13,19,10,15,1
16,19,7,10,16,9,10,11,38,7,1
16,20,8,15,14,14,48,15,63,5,1
16,20,13,14,11,9,15,13,11,17,1
16,22,18,31,20,20,10,11,10,9,1
16,23,13,31,19,34,14,14,40,39,0
16,23,17,12,11,10,7,6,13,4,1
16,23,11,4,1,11,11,11,4,2,0
16,26,18,18,31,13,18,8,11,19,1
16,28,21,8,11,16,26,34,30,24,1
16,29,10,13,11,5,9,6,7,7,1
16,29,28,13,9,18,13,16,7,8,1
16,29,7,13,22,7,14,10,47,2,0
16,32,33,21,10,7,8,12,6,5,1
16,32,14,28,26,25,20,35,24,6,1
16,38,8,11,17,11,11,7,12,8,1
16,40,11,9,24,8,11,17,2,15,0
16,40,51,62,52,48,14,37,39,24,0
16,46,10,11,7,10,7,5,14,10,1
16,47,22,10,10,15,4,4,1,1,0
16,57,17,31,36,33,29,31,11,37,0
16,78,98,33,87,19,14,7,9,17,0
16.168,14.444,26.121,41.426,43.903,4.694,62.582,20.9,13.224,2.109,0
16.638,18.312,6.562,83.894,9.068,86.779,12.768,4.691,14.362,40.744,0
17,1,5,8,1,10,16,4,7,2,0
17,1,13,46,5,32,9,4,7,4,0
17,2,11,1,2,3,3,15,7,1,0
17,2,11,1,10,3,6,1,9,34,0
17,3,12,2,13,2,14,4,21,4,0
17,4,16,11,17,9,12,11,5,8,0
17,5,4,8,5,1,3,1,2,6,0
17,5,5,10,10,6,5,5,5,18,1
17,5,4,2,12,1,6,2,5,3,0
17,5,9,19,12,9,14,5,2,1,0
17,6,4,13,8,9,13,7,18,19,0
17,6,34,10,8,3,11,7,15,5,0
17,7,20,11,7,6,12,12,12,13,1
17,7,12,24,31,21,6,20,34,8,0
17,7,2,6,17,5,7,10,10,26,0
17,7,22,23,12,19,10,30,10,16,1
17,8,1,3,6,2,3,2,5,1,0
17,8,10,5,2,8,3,2,10,13,0
17,8,7,1,3,5,12,3,9,1,0
17,8,7,3,17,16,10,4,17,3,0
17,8,13,9,7,13,7,10,8,5,1
17,8,16,10,18,2,6,9,42,24,0
17,8,12,16,11,25,17,11,6,14,1
17,9,14,18,11,19,6,7,6,10,1
17,9,13,18,5,10,14,4,11,13,1
17,9,1,9,18,6,2,10,17,8,0
17,10,6,9,8,9,7,12,9,15,1
17,10,16,16,19,22,19,14,8,15,1
17,10,9,29,44,36,19,84,92,64,1
17,10,9,9,12,5,2,16,18,2,0
17,10,23,20,11,11,11,7,8,14,1
17,11,12,13,20,11,16,20,16,12,1
17,11,10,7,9,7,7,13,15,16,1
17,11,15,18,10,5,14,12,11,8,1
17,11,11,8,14,35,17,25,5,14,1
17,11,8,15,9,7,22,10,9,12,1
17,12,12,28,16,12,12,19,17,13,1
17,12,20,21,1,3,1,4,18,2,0
17,12,21,9,2,5,6,8,7,4,0
17,13,10,10,13,6,14,6,16,8,1
17,13,21,11,5,10,17,12,45,38,1
17,13,12,13,15,38,10,15,14,8,1
17,13,14,14,8,9,15,8,11,15,1
17,13,11,13,55,11,18,7,11,2016,1
17,13,9,4,7,8,5,2,6,4,0
17,13,17,10,14,10,25,17,32,11,1
17,13,11,20,12,7,6,9,7,8,1
17,14,25,17,16,17,18,29,23,15,1
17,14,6,17,11,9,28,18,16,19,1
17,14,14,11,6,8,11,10,6,11,1
17,14,21,4,15,8,14,17,20,11,1
17,15,19,11,10,10,9,15,12,8,1
17,15,11,27,18,13,16,29,9,9,1
17,16,2,4,6,3,1,4,12,3,0
17,16,6,17,11,14,7,8,19,8,1
17,17,10,8,10,11,8,16,16,14,1
17,17,14,19,15,24,20,11,10,10,1
17,17,22,11,24,11,14,19,6,17,1
17,17,7,14,6,6,3,1,1,4,0
17,17,6,6,27,11,18,21,10,15,1
17,18,42,8,1,14,12,9,16,15,0
17,18,8,3,1,1,22,4,17,27,0
17,19,9,16,18,20,29,8,13,27,1
17,19,13,10,15,15,10,10,8,6,1
17,19,20,33,18,14,13,11,6,7,1
17,19,21,15,7,16,11,9,14,12,1
17,20,16,40,21,11,20,3,3,6,0
17,21,8,16,13,11,13,35,9,14,1
17,22,12,30,15,16,17,12,14,13,1
17,23,16,12,12,7,12,9,13,18,1
17,24,12,18,8,5,15,7,13,10,1
17,24,13,12,7,17,29,22,15,20,1
17,24,25,12,43,8,5,7,1,15,0
17,24,48,67,11,19,16,20,93,96,1
17,26,28,27,10,4,4,6,6,6,0
17,27,3,14,8,11,23,21,9,15,0
17,32,20,14,32,15,18,2,13,3,0
17,32,15,13,15,23,36,22,12,9,1
17,36,29,12,25,27,5,3,22,8,0
17,38,11,1,8,4,7,6,3,5,0
17,40,12,19,11,20,12,19,15,13,1
17,43,26,29,22,28,34,22,24,56,1
17,57,25,22,21,28,18,7,15,8,1
17.347,28.15,41.679,53.235,15.997,71.797,13.747,12.335,32.438,3.115,1
18,1,3,1,3,1,2,1,2,1,0
18,1,25,20,23,8,8,8,7,7,0
18,2,6,27,2,22,2,9,3,2,0
18,2,4,2,3,14,7,18,3,3,0
18,3,2,2,2,6,1,8,2,2,0
18,3,20,9,2,4,11,1,11,11,0
18,4,7,3,8,10,5,15,5,9,0
18,4,1,17,9,9,8,3,6,14,0
18,4,41,13,13,12,3,12,10,12,0
18,4,3,3,2,5,1,2,1,3,0
18,5,8,10,11,4,12,11,4,16,1
18,5,4,2,2,1,3,1,1,1,0
18,5,29,2,21,46,33,1,11,2,0
18,6,11,8,7,14,7,8,8,11,1
18,6,15,20,13,8,24,8,32,26,0
18,6,15,11,9,15,10,10,15,11,1
18,7,8,6,2,4,12,11,3,31,0
18,7,9,11,5,16,5,11,11,14,1
18,7,16,4,4,3,7,8,16,9,0
18,7,7,3,14,5,33,13,27,12,0
18,7,22,4,7,10,16,6,3,1,0
18,7,13,10,5,13,12,12,12,13,1
18,7,15,16,24,21,17,18,7,9,1
18,8,1,2,4,16,8,12,6,10,0
18,8,11,12,12,12,4,10,12,4,1
18,9,13,4,4,5,4,8,7,17,0
18,9,13,22,8,10,16,15,21,10,1
18,9,19,3,12,43,14,5,11,13,0
18,9,25,21,13,10,11,17,11,16,1
18,10,5,5,6,6,13,5,16,6,1
18,10,8,11,25,11,18,11,13,13,1
18,10,16,78,75,54,71,68,30,42,1
18,10,21,9,9,3,2,17,1,1,0
18,11,21,37,36,19,25,41,19,14,1
18,11,15,22,46,13,9,14,23,40,1
18,12,15,11,9,11,8,10,8,11,1
18,12,4,1,3,1,3,10,2,7,0
18,12,15,24,19,4,9,8,59,44,1
18,12,35,42,13,26,25,21,14,21,1
18,12,11,9,7,10,10,6,11,6,1
18,13,2,2,7,4,12,1,15,3,0
18,13,29,30,27,27,27,8,29,18,1
18,13,7,12,14,13,9,20,15,6,1
18,13,6,13,11,6,7,13,13,2,0
18,13,8,6,30,25,26,1,4,27,0
18,14,16,6,18,16,12,26,9,15,1
18,14,18,14,10,41,13,13,17,21,1
18,14,1,18,6,1,7,2,5,11,0
18,15,20,25,8,14,14,8,10,10,1
18,16,24,12,5,9,2,2,5,1,0
18,16,14,9,9,17,35,26,22,42,1
18,17,8,14,13,11,7,5,14,12,1
18,17,10,16,9,7,12,15,11,10,1
18,18,25,23,19,4,19,9,1,2,0
18,18,6,20,4,8,11,38,14,9,0
18,19,9,24,26,22,25,46,20,35,1
18,20,24,25,12,11,10,17,3,33,0
18,20,6,9,13,19,17,4,16,20,0
18,21,31,12,13,9,8,7,13,7,1
18,21,7,30,17,9,16,13,8,8,1
18,22,12,11,6,10,10,4,5,15,1
18,22,4,14,9,10,11,12,9,9,0
18,22,27,23,30,10,24,15,17,14,0
18,25,37,26,39,37,11,14,16,12,1
18,27,70,28,45,89,19,90,27,20,1
18,28,34,4,24,7,1,8,1,17,0
18,29,12,15,28,9,11,15,13,15,1
18,31,9,20,18,1,1,3,1,4,0
18,35,9,11,11,16,11,44,31,15,1
18,39,8,14,10,5,21,13,9,15,0
18,50,56,10,31,15,70,12,4,11,1
18,51,24,18,11,21,5,9,9,56,0
18,63,5,32,10,6,8,11,7,6,0
18.835,34.732,12.903,5.232,49.553,2.753,1.579,27.021,21.109,2.7,0
19,1,2,1,3,3,7,3,3,6,0
19,1,2,1,4,5,9,20,16,9,0
19,2,14,11,4,1,11,33,11,8,0
19,3,10,12,3,8,4,3,3,4,0
19,4,12,13,14,6,15,9,8,16,1
19,4,4,2,7,10,11,10,9,2,0
19,5,2,4,1,1,1,5,6,2,0
19,6,1,5,10,13,7,8,20,8,0
19,6,10,18,14,11,7,11,17,29,0
19,6,4,7,6,16,2,3,6,7,0
19,6,3,6,5,3,4,2,2,9,0
19,8,6,16,2,7,34,29,4,24,0
19,8,12,7,10,12,14,7,8,11,1
19,9,7,10,50,10,23,24,21,10,0
19,9,3,14,1,4,3,2,2,3,0
19,9,6,6,6,7,9,2,4,3,0
19,10,10,18,26,30,21,11,11,6,1
19,10,4,4,12,1,1,7,7,1,0
19,11,16,12,5,8,11,8,13,12,1
19,11,16,11,4,5,28,10,5,2,0
19,11,11,6,11,10,7,14,7,13,1
19,12,3,9,14,3,1,5,6,9,0
19,12,43,13,102,11,16,20,20,45,1
19,13,20,13,15,9,8,12,14,8,1
19,13,15,13,12,24,68,42,23,14,0
19,13,38,20,18,55,20,33,36,12,1
19,13,41,32,8,16,16,7,19,13,0
19,14,11,5,20,20,10,9,14,8,1
19,14,10,12,20,7,12,12,17,25,1
19,14,28,13,1,27,1,18,16,2,0
19,14,10,11,2,1,8,8,1,5,0
19,15,16,21,14,11,15,19,9,19,0
19,15,26,45,12,9,21,17,20,22,1
19,16,18,12,13,25,10,6,12,21,1
19,17,11,5,15,18,12,28,16,27,0
19,17,2,1,20,11,15,11,5,10,0
19,18,9,10,9,8,15,14,8,29,0
19,18,15,23,20,12,7,28,23,12,1
19,19,22,7,16,66,11,19,19,6,1
19,21,30,2,3,3,4,1,4,1,0
19,21,40,15,8,21,9,5,11,12,0
19,23,28,13,27,6,9,5,12,10,1
19,25,7,14,10,5,9,14,20,30,1
19,28,11,5,16,36,19,15,7,7,0
19,28,1,10,1,1,33,50,19,31,0
19,31,75,56,73,60,46,26,50,12,1
19,34,16,53,21,31,29,46,31,6,1
19,35,11,9,28,22,14,48,15,26,0
